projection,中高級,[名詞] (規劃;投影;投射;預測),預測，推測; 放映；投射,a calculation or guess about the future based on information that you have; the act of projecting a film or an image onto a screen or wall
gorging,中高級,[動詞] gorge(塞飽;狼吞虎嚥地吃) 的現在分詞,（通常指河流沖刷而成的）峽，峽谷; 令人作嘔；令人憤怒,"a deep, narrow valley with steep sides, usually formed by a river or stream cutting through hard rock; to make someone feel shocked and angry"
carol,中高級,[動詞] ((尤指挨戶)唱耶誕頌歌;歡唱) ; [名詞] ((耶誕)頌歌;讚美詩) ,歡快的歌；聖歌；（通常指）聖誕頌歌; 歡快地歌唱；（尤指）唱頌歌,"a happy or religious song, usually one sung at Christmas; to sing songs, especially carols, in a loud and happy way"
resort,中高級,[動詞] 訴諸;憑藉; [名詞] 休閒度假之處;名勝,渡假勝地；旅遊勝地; 訴諸；憑藉；採用,"a place where many people go for rest, sport, or another stated purpose; the fact that you have to do something because there is no other way of achieving something"
ozone,中高級,[名詞] 臭氧,臭氧; （尤指海邊的）新鮮空氣,"a poisonous form of oxygen; air that is clean and pleasant to breathe, especially near the sea"
specialty,中高級,[名詞] (專業;專長) ,（地方）特?; 專業；專長,a product that is extremely good in a particular place; a subject that someone knows a lot about
rally,中高級,[動詞] 召集;團結;重新振作; [名詞] 大集會;重整旗鼓,（尤指為表明支援某種主張的）集會，群?大會; （尤指長距離的）公路汽車賽；（汽車或機車）拉力賽,"a public meeting of a large group of people, especially supporters of a particular opinion; a car or motorcycle race, especially over long distances on public roads"
stereotype,中高級,[動詞] 使成為陳規;把...澆鑄成鉛板; [名詞] 陳規;鉛版印刷,（尤指錯誤的）刻板印象，老套俗見，成見; 對…形成刻板的看法；（尤指）對…有成見,"a set idea that people have about what someone or something is like, especially an idea that is wrong; to have a set idea about what a particular type of person is like, especially an idea that is wrong"
website,中高級,[名詞] 網站,網站，網址,"a set of pages of information on the internet about a particular subject, published by a single person or organization"
staple,中高級,[形容詞] 主要的;經常用的; [動詞] 用U形釘固定;用釘書針釘; [名詞] U形釘;釘書針;日常必需品,訂書針; U 形釘（如 U 形電線卡）,"a short, thin piece of wire used to fasten sheets of paper together. It has sharp ends that are pushed through the paper and then bent flat by a special device.; a U-shaped piece of metal with sharp ends that is fixed into a surface to hold something, such as a wire fence, in a particular position"
vent,中高級,[動詞] (發洩;排出(煙、水等)) ; [名詞] (通風孔;發洩) ,通風口；排氣口; （衣物的）開衩，衩口,"a small opening that allows air, smoke, or gas to enter or leave a closed space; a cut in the bottom of a piece of clothing to allow the person wearing it to move more easily"
stripe,中高級,[名詞] (條紋;斑紋;線條) ,條紋，斑紋; （軍裝上表示等級的）臂章，軍階條,a strip on the surface of something that is a different colour from the surrounding surface; a strip of material that is sewn onto the arm of a military uniform to show the rank of the person wearing it
cuisine,中高級,[名詞] 烹飪(法);菜餚,烹飪，烹調,a style of cooking
earthquake,中高級,[名詞] (地震) ,地震,"a sudden violent movement of the earth's surface, sometimes causing great damage"
mustard,中高級,[名詞] 芥末;芥菜;芥末色,芥末；芥末醬; 深黃色的，芥末色的,"a thick yellow or brown sauce that tastes spicy and is eaten cold in small amounts, especially with meat; a brownish-yellow colour"
auction,中高級,[動詞] 拍賣; [名詞] 拍賣,拍賣; 拍賣,"a usually public sale of goods or property, where people make higher and higher bids (= offers of money) for each thing, until the thing is sold to the person who will pay most; to sell something in a public auction"
referendum,中高級,[名詞] 公民投票;請示書,（就重大政治或社會問題進行的）全民公決，全民公投,a vote in which all the people in a country or an area are asked to give their opinion about or decide an important political or social question
reportedly,中高級,[副詞] 據傳聞;據報導,據傳聞，據稱,according to what many people say
myth,中高級,[名詞] 神話;虛構的人(或事物),神話; 普遍但卻錯誤的看法，無根據的觀念,"an ancient story or set of stories, especially explaining the early history of a group of people or about natural events and facts; a commonly believed but false idea"
booking,中高級,[名詞] (座位或票子等的)預訂,預訂；預約; （足球比賽中）裁判記名警告,"an arrangement you make to have a hotel room, tickets, etc. at a particular time in the future; a punishment for breaking the rules in a football game in which the referee writes the player's name in a book"
sled,中高級,[動詞] 乘雪橇; [名詞] 平底雪橇,雪橇; 乘雪橇,"an object used for travelling over snow and ice with long, narrow strips of wood or metal under it instead of wheels. It can be either a low frame, or a vehicle like a carriage pulled by horses or dogs.; to ride or travel on snow using a sled"
scenic,中高級,[形容詞] 風景的;景色秀麗的,風景優美的,having or allowing you to see beautiful natural features
anymore,中高級,[副詞] (不)再;再也(不),（不）再,"If you do not do something or something does not happen anymore, you have stopped doing it or it does not now happen."
statistic,中高級,[名詞] 統計;統計資料;統計學; [名詞] (統計量;統計數值) ,統計數據；統計資料; 統計學,"information based on a study of the number of times something happens or is present, or other numerical facts; the science of using information discovered from studying numbers"
poetic,中高級,[形容詞] 詩的;韻文的,詩的，詩歌的; 極美的；充滿詩意的；詩情畫意的,like or relating to poetry or poets; very beautiful or expressing emotion
abundant,中高級,[形容詞] 大量的;充足的; 豐富的,大量的；充足的；豐富的,more than enough
